Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Type,Notes,Drivetrain
12377,45,9,365,27,NSX,2020,,,,21,22,21,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12306,45,9,365,27,RLX,2020,,,,28,29,28,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12379,45,9,377,27,A6 Allroad,2020,,,,20,26,22,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12378,45,9,377,27,A6 quattro,2020,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12307,45,9,377,27,A6 quattro,2020,,,,24,32,27,Auto,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12383,45,9,377,27,A7 quattro,2020,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12385,45,9,377,27,A8L,2020,,,,15,23,18,Auto,SI,4.0L,6,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12419,57,,377,27,A8L,2020,,,54,21,27,23,Auto,SI,3.0L,6,"3.0L V6;
100 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,17,Blended,,
12384,45,9,377,27,A8L,2020,,,,17,26,21,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12432,41,,377,29,e-tron Sportback,2020,76,78,77,,,,Auto,e-motor,141 kW and 172 kW electric motor,,"141 kW and 172 kW electric motors;
240 Ah battery",Audi,http://progress.audiusa.com/,SUV,ELEC,Electric,,218,,,
12420,57,,377,27,Q5,2020,,,65,25,29,27,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,20,Blended,,
12386,45,9,377,27,Q7,2020,,,,17,21,18,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12387,45,9,377,27,Q8,2020,,,,17,21,18,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12436,45,9,377,29,RS Q8,2020,,,,13,19,15,Auto,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12380,45,9,377,27,S6,2020,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12381,45,9,377,27,S7,2020,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12382,45,9,377,27,S8,2020,,,,13,22,16,Auto,SI,4.0L,6,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12475,57,9,355,29,Bentayga,2020,,,45,17,21,19,Auto,SI,3.0L,6,"3.0L V6;
100 kW electric motor",Bentley Motors,http://www.bentleymotors.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,
12333,57,9,211,27,530e,2020,,,69,25,31,27,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,Blended,,
12334,57,9,211,27,530e xDrive,2020,,,65,23,29,25,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,Blended,,
12294,57,9,211,27,745e xDrive,2020,,,56,19,26,22,Auto,SI,3.0L,6,"3.0L V6;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,16,Blended,,
12438,41,1,211,27,i3,2020,124,102,113,,,,Auto,e-motor,125 kW electric motor,,"125 kW electric motor;
120 Ah battery",BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,153,,,
12439,41,1,211,27,i3s,2020,124,102,113,,,,Auto,e-motor,135 kW electric motor,,"135 kW electric motor;
120 Ah battery",BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,153,,,
12448,57,9,211,27,i3s with Range Extender,2020,,,100,30,31,31,Auto,SI,135 kW,,"0.6L I2;
135 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,126,Non-Blended,,
12447,57,9,211,27,i3 with Range Extender,2020,,,100,30,31,31,Auto,SI,125 kW,,"0.6L I2;
125 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,126,Non-Blended,,
12408,57,9,211,27,i8 Coupe,2020,,,69,26,29,27,Auto,SI,1.5L,3,"1.5L I3; 
105 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,
12409,57,9,211,27,i8 Roadster,2020,,,69,26,29,27,Auto,SI,1.5L,3,"1.5L I3; 
105 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,
12442,57,9,211,29,X3 xDrive30e,2020,,,60,21,27,24,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,
12351,41,1,215,27,Bolt EV,2020,127,108,118,,,,,e-motor,150 kW electric motor,,"150 kW electric motor;
188 Ah battery",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,Dedicated,259,,,
12335,57,9,223,9,Pacifica Hybrid,2020,82,,,29,30,30,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,Blended,,
12389,45,9,219,27,Escape AWD HEV,2020,,,,43,37,40,Auto,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12388,45,9,219,27,Escape FWD HEV,2020,,,,44,37,41,Auto,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12455,57,9,219,29,Escape FWD PHEV,2020,,,100,43,38,41,Auto,SI,2.5L,4,"2.5L I4;
36 kW electric motor",Ford,https://www.ford.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,38,Blended,,
12309,45,9,219,29,Explorer HEV AWD,2020,,,,23,26,25,Auto,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12308,45,9,219,29,Explorer HEV RWD,2020,,,,27,29,28,Auto,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12476,57,9,219,25,F-150 2WD/4WD,2020,,,,,,,Auto,,"2.7L, 3.3L",6,"2.7L V6, 3.3L V6;
XL XLP Plug-in Hybrid Electric System",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,Blended,"This vehicle is available with a plug-in hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12337,57,9,219,27,Fusion Energi Plug in Hybrid FWD,2020,,,103,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,Blended,,
12310,45,9,219,27,Fusion Hybrid FWD,2020,,,,43,41,42,Auto,SI,2.0L I4,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12311,45,9,219,27,Fusion Hybrid TAXI,2020,,,,43,40,41,Auto,SI,2.0L I4,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12336,57,9,219,27,Fusion Special Service PHEV,2020,,,102,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,Blended,,
12477,57,9,219,25,Super Duty F-250 2WD/4WD,2020,,,,,,,Auto,SI,7.3L,8,"7.3L V8;
XL XLP Plug-in Hybrid Electric System",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,Blended,"This vehicle is available with a plug-in hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12472,45,9,219,25,Super Duty F-250 2WD/4WD,2020,,,,,,,Auto,SI,7.3L V8,8,"7.3L V8; 
XL XLH hybrid drive system",Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12461,41,1,219,9,Transit Cargo Van,2020,,,,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
43 kWh battery",Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated,60,,"This vehicle is available with an electric power train developed and installed by Lightning eMotors, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12473,45,9,219,9,Transit Cargo Van,2020,,,,,,,Auto,SI,3.5L V6,6,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Van,HYBR,Hybrid Electric,Hybrid Electric,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12462,41,1,219,9,Transit Cargo Van,2020,,,,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
86 kWh battery",Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated,120,,"This vehicle is available with an electric power train developed and installed by Lightning eMotors, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12464,41,1,219,3,Transit Passenger Van,2020,,,,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
43 kWh battery",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,ELEC,Electric,Dedicated,60,,"This vehicle is available with an electric power train developed and installed by Lightning eMotors, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12474,45,9,219,3,Transit Passenger Van,2020,,,,,,,Auto,SI,3.5L V6,6,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,HYBR,Hybrid Electric,Hybrid Electric,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12463,41,1,219,3,Transit Passenger Van,2020,,,,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
86 kWh battery",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,ELEC,Electric,Dedicated,120,,"This vehicle is available with an electric power train developed and installed by Lightning eMotors, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",
12354,45,9,209,27,Accord,2020,,,,48,47,48,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12430,57,9,209,27,Clarity PHEV,2020,,,110,44,40,42,Auto,SI,1.5L,4,"1.5L I4;
135 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,48,Blended,,
12437,45,9,209,29,CR-V AWD,2020,,,,40,35,38,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12281,45,9,209,27,Insight,2020,,,,55,49,52,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12282,45,9,209,27,Insight Touring,2020,,,,51,45,48,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12390,45,9,351,27,Ioniq,2020,,,,55,54,55,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12391,45,9,351,27,Ioniq Blue,2020,,,,57,59,58,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12362,41,1,351,27,Ioniq Electric,2020,145,121,133,,,,Auto,e-motor,88 kW electric motor,,"100 kW electric motor;
120 Ah battery",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,170,,,
12397,57,9,351,27,Ioniq Plug-in Hybrid,2020,,,119,53,52,52,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,Blended,,
12352,41,1,351,29,Kona Electric,2020,132,108,120,,,,Auto,e-motor,150 kW electric motor,,"150 kW electric motor;
180 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,258,,,
12425,45,9,351,27,Sonata Hybrid,2020,,,,45,51,47,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12426,45,9,351,27,Sonata Hybrid Blue,2020,,,,51,54,52,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12267,41,1,385,29,I-PACE,2020,80,72,76,,,,Auto,e-motor,201 kW electric motor,,"201 kW electric motor;
223 Ah battery",Jaguar,http://www.jaguarusa.com/index.html,SUV,ELEC,Electric,Dedicated,234,,,
12424,45,9,275,29,Wrangler 4x4,2020,,,,21,22,21,Auto,SI,2.0L,4,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12283,45,9,275,29,Wrangler Unlimited 4x4,2020,,,,19,22,20,Auto,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12312,45,9,275,29,Wrangler Unlimited 4x4,2020,,,,21,22,21,Auto,SI,2.0L,4,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12398,57,9,424,27,"Revero GT (21"" wheels)",2020,70,,,27,25,26,Auto,SI,1.5L,3,"1.5L I3;
175 kW electric motors (x2)",Karma,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,61,Non-Blended,,
12392,45,9,361,27,Niro,2020,,,,51,46,49,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12440,41,1,361,27,Niro Electric,2020,123,102,112,,,,Auto,e-motor,150 kW electric motor,,"150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,239,,,
12393,45,9,361,27,Niro FE,2020,,,,52,49,50,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12410,57,9,361,27,Niro Plug-in Hybrid,2020,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,Blended,,
12394,45,9,361,27,Niro Touring,2020,,,,46,40,43,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12284,45,9,361,27,Optima Hybrid,2020,,,,41,45,42,Auto,SI,2.0L,4,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12338,57,9,361,27,Optima Plug-In Hybrid,2020,,,101,39,40,41,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,28,Blended,,
12452,45,9,387,29,Defender 110 MHEV,2020,,,,17,22,19,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12453,45,9,387,29,Defender 90 MHEV,2020,,,,17,22,19,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12481,45,1,387,29,Range Rover MHEV,2020,,,,19,24,21,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,
12421,57,,387,29,Range Rover PHEV,2020,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,,19,Blended,,
12685,45,1,387,29,Range Rover Sport MHEV,2020,,,,19,24,21,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,
12422,57,,387,29,Range Rover Sport PHEV,2020,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,,19,Blended,,
12314,45,9,243,27,ES 300h,2020,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12285,45,9,243,27,LC 500h,2020,,,,27,35,30,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12355,45,9,243,27,LS 500h,2020,,,,25,33,28,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12356,45,9,243,27,LS 500h AWD,2020,,,,23,31,26,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12286,45,9,243,29,NX 300h AWD,2020,,,,33,30,31,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12315,45,9,243,29,RX 450h AWD,2020,,,,31,28,30,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12316,45,9,243,29,RX 450hL AWD,2020,,,,29,28,29,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12395,45,1,243,27,UX 250h,2020,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
12396,45,1,243,27,UX 250h AWD,2020,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,
12423,57,,227,29,Aviator AWD PHEV,2020,,,56,22,25,23,Auto,CI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,21,Blended,,
12317,45,9,227,27,MKZ Hybrid FWD,2020,,,,42,39,41,Auto,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12319,45,9,239,27,AMG CLS53 4MATIC+,2020,,,,21,27,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12320,45,9,239,27,AMG E53 4MATIC+,2020,,,,21,28,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12322,45,9,239,27,AMG E53 4MATIC+ (Convertible),2020,,,,20,26,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12321,45,9,239,27,AMG E53 4MATIC+ (Coupe),2020,,,,21,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12318,45,9,239,27,AMG GT 53 4MATIC+,2020,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12323,45,9,239,27,CLS 450,2020,,,,24,31,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12324,45,9,239,27,CLS 450 4MATIC,2020,,,,23,30,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12478,57,1,239,29,GLC 350e 4MATIC,2020,,,68,23,28,25,Auto,SI,2.0L ,4,"2.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,22,Blended,,
12287,45,9,239,29,GLE 450 4MATIC,2020,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12406,45,9,239,29,GLE 580 4MATIC,2020,,,,17,21,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12325,45,9,239,29,GLS 450 4MATIC,2020,,,,19,23,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12407,45,9,239,29,GLS 580 4MATIC,2020,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12443,57,9,239,29,S 560e,2020,64,,,21,26,23,Auto,SI,3.0L,6,"3.0L V6;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,Blended,,
12411,57,9,425,27,Cooper SE Countryman ALL4,2020,,,73,29,30,29,Auto,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,
12434,41,,425,27,Cooper SE Hardtop 2 door,2020,115,100,108,,,,Auto,e-motor,135 kW electric motor,,"135 kW electric motor;
93 Ah battery",Mini,,Sedan/Wagon,ELEC,Electric,,110,,,
12339,57,9,263,29,Outlander PHEV,2020,,,74,25,26,25,Auto,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,Blended,,
12444,41,9,217,27,Leaf (40 kWh battery pack),2020,123,99,111,,,,Auto,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric,149,,,
12445,41,1,217,27,Leaf (62 kWh battery pack),2020,118,97,108,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,226,,,
12446,41,1,217,27,Leaf SV/SL (62 kWh battery pack),2020,114,94,104,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,,,
12456,57,9,462,27,Polestar I,2020,,,58,22,31,26,Auto,SI,2.0L,4,"2.0L I4; 
52, 85, 86kW 3-phase Sync. electric motor",Polestar Automotive USA,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,52,Blended,,
12449,57,9,391,29,Cayenne e-Hybrid,2020,41,,,20,22,21,Auto,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,Blended,,
12450,57,9,391,29,Cayenne e-Hybrid Coupe,2020,41,,,20,22,21,Auto,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,Blended,,
12482,57,9,391,29,Cayenne Turbo S e-Hybrid,2020,39,,,16,20,18,Auto,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,12,Blended,,
12483,57,9,391,29,Cayenne Turbo S e-Hybrid Coupe,2020,39,,,16,20,18,Auto,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,12,Blended,,
12412,57,9,391,27,Panamera 4 e-Hybrid,2020,,,51,21,24,23,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,Blended,,
12414,57,9,391,27,Panamera 4 e-Hybrid Executive,2020,,,51,21,24,23,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,Blended,,
